crosswalk_id,signal_id,distance_m,confidence,sido,sigungu
4373,16304,12.05,0.598328,대전광역시,동구
4373,16298,12.124,0.595866,대전광역시,동구
4378,1966,11.884,0.603862,대전광역시,유성구
4378,1965,13.097,0.563418,대전광역시,유성구
4321,7687,10.318,0.656063,대전광역시,서구
4321,7674,12.302,0.589942,대전광역시,서구
4322,7677,6.077,0.797431,대전광역시,서구
4322,7674,11.183,0.627218,대전광역시,서구
4323,7681,10.561,0.647979,대전광역시,서구
4323,7680,11.129,0.629037,대전광역시,서구
4324,7673,5.411,0.819633,대전광역시,서구
4324,7684,10.042,0.665281,대전광역시,서구
4327,7893,11.738,0.608729,대전광역시,서구
4327,7897,13.689,0.543706,대전광역시,서구
4328,7710,12.89,0.570321,대전광역시,서구
4328,7713,13.89,0.53701,대전광역시,서구
4329,7726,10.89,0.637015,대전광역시,서구
4329,7729,11.184,0.627215,대전광역시,서구
4334,7919,8.786,0.707124,대전광역시,서구
4334,7916,13.704,0.543199,대전광역시,서구
4337,7911,5.22,0.82601,대전광역시,서구
4337,7913,12.896,0.57013,대전광역시,서구
4339,7404,17.961,0.401299,대전광역시,서구
4339,7919,27.405,0.08649,대전광역시,서구
4346,7913,18.323,0.389233,대전광역시,서구
4346,7916,20.23,0.32566,대전광역시,서구
4347,7719,13.203,0.559916,대전광역시,서구
4347,7716,16.291,0.456982,대전광역시,서구
4348,11508,6.834,0.772194,대전광역시,대덕구
4348,11513,8.163,0.727914,대전광역시,대덕구
4289,19661,13.679,0.544037,대전광역시,서구
4289,19493,21.195,0.29349,대전광역시,서구
4290,19493,15.467,0.484433,대전광역시,서구
4290,19658,25.027,0.165751,대전광역시,서구
4291,19457,9.806,0.673131,대전광역시,서구
4291,19661,22.085,0.263819,대전광역시,서구
4292,19658,16.482,0.450601,대전광역시,서구
4292,19457,25.255,0.158183,대전광역시,서구
4296,19452,8.495,0.716821,대전광역시,서구
4296,19048,9.456,0.684793,대전광역시,서구
4303,8128,11.168,0.627739,대전광역시,서구
4303,8137,11.235,0.6255,대전광역시,서구
4306,19566,14.388,0.520389,대전광역시,서구
4306,19482,20.176,0.327474,대전광역시,서구
4307,19481,14.375,0.520822,대전광역시,서구
4307,19563,23.475,0.217514,대전광역시,서구
4310,19563,13.205,0.559826,대전광역시,서구
4310,19466,21.924,0.269206,대전광역시,서구
4311,7708,9.607,0.679751,대전광역시,서구
4311,7705,13.093,0.563576,대전광역시,서구
4313,7591,11.941,0.601957,대전광역시,서구
4313,7594,14.52,0.516014,대전광역시,서구
4258,18666,9.423,0.685907,대전광역시,서구
4258,18667,10.062,0.664586,대전광역시,서구
4261,7670,11.033,0.632226,대전광역시,서구
4261,7667,11.367,0.621116,대전광역시,서구
4269,19607,7.888,0.737064,대전광역시,서구
4269,19598,9.742,0.675269,대전광역시,서구
4275,19453,4.943,0.83522,대전광역시,서구
4275,19048,9.86,0.67134,대전광역시,서구
4278,19049,7.805,0.739828,대전광역시,서구
4278,19496,8.076,0.730808,대전광역시,서구
4282,8179,13.343,0.555231,대전광역시,서구
4285,8169,13.74,0.541993,대전광역시,서구
4285,8144,15.942,0.468595,대전광역시,서구
4286,8182,12.334,0.588858,대전광역시,서구
4286,8178,13.434,0.552197,대전광역시,서구
4229,19748,7.884,0.737192,대전광역시,서구
4229,19757,16.715,0.442818,대전광역시,서구
4231,19757,10.466,0.651149,대전광역시,서구
4231,19756,10.831,0.638962,대전광역시,서구
4236,8096,21.176,0.294135,대전광역시,서구
4236,8107,22.649,0.245037,대전광역시,서구
4239,8108,7.296,0.756808,대전광역시,서구
4239,8109,7.899,0.73671,대전광역시,서구
4242,18797,17.034,0.432211,대전광역시,서구
4242,18800,17.318,0.422733,대전광역시,서구
4243,18803,9.877,0.670761,대전광역시,서구
4243,18802,10.236,0.658815,대전광역시,서구
4245,18784,17.137,0.428766,대전광역시,서구
4245,18783,17.172,0.427589,대전광역시,서구
4247,18783,10.942,0.635266,대전광역시,서구
4247,18782,12.852,0.571595,대전광역시,서구
4249,18690,5.781,0.807305,대전광역시,서구
4249,18689,5.79,0.806994,대전광역시,서구
4250,18672,7.72,0.742653,대전광역시,서구
4250,18671,8.893,0.703582,대전광역시,서구
4251,18684,9.223,0.692577,대전광역시,서구
4251,18673,9.468,0.684415,대전광역시,서구
4252,18675,8.378,0.720745,대전광역시,서구
4252,18683,9.018,0.699408,대전광역시,서구
4253,18726,10.778,0.640722,대전광역시,서구
4253,18711,11.375,0.620843,대전광역시,서구
4254,18718,11.68,0.610652,대전광역시,서구
4254,18723,13.144,0.561882,대전광역시,서구
4255,18717,7.671,0.744296,대전광역시,서구
4255,18714,8.018,0.732718,대전광역시,서구
4256,18681,8.119,0.729381,대전광역시,서구
4256,18678,8.673,0.710884,대전광역시,서구
4197,19628,8.901,0.703293,대전광역시,서구
4197,19670,19.532,0.348937,대전광역시,서구
4198,19646,9.853,0.671561,대전광역시,서구
4198,19649,16.35,0.455007,대전광역시,서구
4203,19714,16.375,0.45417,대전광역시,서구
4203,19691,17.514,0.416202,대전광역시,서구
4209,19671,7.839,0.738684,대전광역시,서구
4209,19681,9.111,0.696311,대전광역시,서구
4212,19745,6.93,0.768994,대전광역시,서구
4212,19744,7.14,0.761986,대전광역시,서구
4213,19753,8.162,0.727938,대전광역시,서구
4213,19748,17.48,0.41733,대전광역시,서구
4217,19694,17.232,0.425592,대전광역시,서구
4217,19713,17.502,0.416603,대전광역시,서구
4223,19672,5.981,0.800627,대전광역시,서구
4223,19676,6.79,0.773682,대전광역시,서구
4171,19053,9.274,0.690857,대전광역시,서구
4171,19764,10.094,0.663537,대전광역시,서구
4173,19050,8.464,0.717874,대전광역시,서구
4173,19089,9.326,0.689141,대전광역시,서구
4175,19051,9.066,0.697816,대전광역시,서구
4175,19743,9.507,0.683087,대전광역시,서구
4176,19052,7.579,0.747357,대전광역시,서구
4176,19760,7.892,0.736928,대전광역시,서구
4185,19735,16.405,0.453156,대전광역시,서구
4185,19738,16.565,0.447826,대전광역시,서구
4186,19732,9.962,0.667945,대전광역시,서구
4186,19729,10.251,0.658285,대전광역시,서구
4187,19739,10.376,0.654125,대전광역시,서구
4187,19723,11.638,0.612063,대전광역시,서구
4188,19724,15.103,0.496551,대전광역시,서구
4188,19726,19.257,0.35809,대전광역시,서구
4194,19670,12.489,0.583688,대전광역시,서구
4194,19646,22.371,0.254302,대전광역시,서구
4195,19649,11.642,0.611931,대전광역시,서구
4195,19628,21.223,0.292551,대전광역시,서구
4678,12702,7.447,0.75176,대전광역시,유성구
4678,12709,8.783,0.70725,대전광역시,유성구
4681,12707,13.195,0.560176,대전광역시,유성구
4681,12710,15.418,0.486074,대전광역시,유성구
4682,12698,12.276,0.590799,대전광역시,유성구
4682,12703,15.15,0.495015,대전광역시,유성구
4683,12728,5.16,0.827993,대전광역시,유성구
4683,12729,6.006,0.7998,대전광역시,유성구
4684,12723,6.706,0.776476,대전광역시,유성구
4684,12726,9.81,0.672989,대전광역시,유성구
4685,12721,3.228,0.892393,대전광역시,유성구
4685,12722,5.723,0.809225,대전광역시,유성구
4686,12716,7.335,0.755509,대전광역시,유성구
4686,12713,8.697,0.710099,대전광역시,유성구
4702,12743,7.072,0.764258,대전광역시,유성구
4702,12745,8.929,0.702363,대전광역시,유성구
4703,12733,4.852,0.838268,대전광역시,유성구
4703,12734,7.034,0.765545,대전광역시,유성구
4704,12737,7.068,0.764407,대전광역시,유성구
4704,12740,10.431,0.652304,대전광역시,유성구
4628,15542,14.01,0.533003,대전광역시,유성구
4628,15545,21.32,0.289321,대전광역시,유성구
4629,15491,12.76,0.574654,대전광역시,유성구
4629,15495,14.599,0.513375,대전광역시,유성구
4631,15488,8.52,0.71601,대전광역시,유성구
4631,15493,11.538,0.615391,대전광역시,유성구
4632,15483,11.912,0.60294,대전광역시,유성구
4632,15485,14.789,0.50704,대전광역시,유성구
4633,15471,6.957,0.768106,대전광역시,유성구
4633,15468,8.286,0.723798,대전광역시,유성구
4634,15478,8.782,0.707272,대전광역시,유성구
4634,15481,10.184,0.660526,대전광역시,유성구
4635,15473,11.942,0.601945,대전광역시,유성구
4635,15476,14.74,0.508681,대전광역시,유성구
4636,15392,4.767,0.841095,대전광역시,유성구
4636,15393,5.62,0.812679,대전광역시,유성구
4637,15463,10.291,0.656951,대전광역시,유성구
4637,15465,11.491,0.616956,대전광역시,유성구
4638,15458,8.593,0.713554,대전광역시,유성구
4638,15461,11.886,0.603815,대전광역시,유성구
4591,12642,7.11,0.763006,대전광역시,유성구
4591,12639,10.951,0.63498,대전광역시,유성구
4592,12632,7.956,0.734806,대전광역시,유성구
4592,12602,10.876,0.637464,대전광역시,유성구
4601,15379,3.353,0.888249,대전광역시,유성구
4601,15383,6.731,0.775623,대전광역시,유성구
4564,13231,16.706,0.443133,대전광역시,유성구
4564,13229,19.061,0.364637,대전광역시,유성구
4565,13239,15.824,0.472533,대전광역시,유성구
4565,13241,19.219,0.359359,대전광역시,유성구
4566,13236,5.414,0.819529,대전광역시,유성구
4566,13234,7.657,0.74475,대전광역시,유성구
4578,12617,13.658,0.544743,대전광역시,유성구
4578,12620,16.46,0.451328,대전광역시,유성구
4579,12615,17.153,0.428223,대전광역시,유성구
4579,12612,18.883,0.370556,대전광역시,유성구
4583,12590,4.506,0.849792,대전광역시,유성구
4583,12587,6.286,0.790477,대전광역시,유성구
4528,19052,16.43,0.452346,대전광역시,서구
4528,19760,16.501,0.449975,대전광역시,서구
4529,19052,16.43,0.452346,대전광역시,서구
4529,19760,16.501,0.449975,대전광역시,서구
4530,19745,11.076,0.630801,대전광역시,서구
4530,19744,12.938,0.568728,대전광역시,서구
4531,19745,11.836,0.605457,대전광역시,서구
4531,19744,13.559,0.548029,대전광역시,서구
4533,19454,7.546,0.748471,대전광역시,서구
4533,19046,9.744,0.675208,대전광역시,서구
4534,19048,11.067,0.631115,대전광역시,서구
4534,19451,11.323,0.622565,대전광역시,서구
4535,19048,11.067,0.631115,대전광역시,서구
4535,19451,11.323,0.622565,대전광역시,서구
4543,12622,16.844,0.438533,대전광역시,유성구
4543,12625,19.203,0.359898,대전광역시,유성구
4544,12627,13.803,0.539912,대전광역시,유성구
4544,12631,15.084,0.497211,대전광역시,유성구
06-0000003951,03-0000000273,0.0,1.0,서울특별시,동작구
2466,765,8.025,0.732509,대전광역시,유성구
2466,946,9.535,0.682181,대전광역시,유성구
4501,8619,9.786,0.673786,대전광역시,중구
4501,8615,16.72,0.442651,대전광역시,중구
4502,4707,12.948,0.568383,대전광역시,중구
4502,4706,13.05,0.564997,대전광역시,중구
4503,4655,9.34,0.688661,대전광역시,중구
4503,4658,10.648,0.645064,대전광역시,중구
4504,4618,9.47,0.684317,대전광역시,중구
4504,4706,10.118,0.662723,대전광역시,중구
4507,2077,12.452,0.584942,대전광역시,유성구
4507,2071,12.505,0.58315,대전광역시,유성구
4508,2251,19.922,0.335921,대전광역시,유성구
4508,2248,21.569,0.281035,대전광역시,유성구
4509,2240,19.161,0.361287,대전광역시,유성구
4509,2243,20.751,0.308292,대전광역시,유성구
4512,2488,5.808,0.806392,대전광역시,유성구
4512,2487,7.861,0.737954,대전광역시,유성구
4513,2482,5.319,0.822708,대전광역시,유성구
4513,2488,18.35,0.388325,대전광역시,유성구
4525,19472,13.034,0.565544,대전광역시,서구
4525,19519,29.789,0.007026,대전광역시,서구
06-0000010180,03-0000001961,0.0,1.0,서울특별시,동작구
2463,950,9.619,0.679372,대전광역시,유성구
2463,953,9.798,0.673409,대전광역시,유성구
CW-1556-01,2309-TR-01,0.007,0.999778,경기도,의정부시
CW-1556-01,1420-TR-01,0.007,0.999778,경기도,의정부시
CW-1558-01,2309-TR-01,0.007,0.999778,경기도,의정부시
CW-1558-01,1420-TR-01,0.007,0.999778,경기도,의정부시
CW-1559-01,2309-TR-01,0.007,0.999778,경기도,의정부시
CW-1559-01,1420-TR-01,0.007,0.999778,경기도,의정부시
CW-1564-01,1462-TR-03,0.056,0.998127,경기도,의정부시
CW-1564-01,1388-TR-03,0.056,0.998127,경기도,의정부시
CW-1569-01,2208-TR-01,7.764,0.741208,경기도,의정부시
CW-1569-01,2204-TR-01,7.764,0.741208,경기도,의정부시
CW-1513-01,1993-TR-01,0.045,0.998506,경기도,의정부시
CW-1513-01,1991-TR-03,1.899,0.936698,경기도,의정부시
CW-1514-01,1462-TR-03,0.056,0.998127,경기도,의정부시
CW-1514-01,1388-TR-03,0.056,0.998127,경기도,의정부시
CW-1520-01,2309-TR-01,0.007,0.999778,경기도,의정부시
CW-1520-01,1420-TR-01,0.007,0.999778,경기도,의정부시
CW-1524-01,2309-TR-01,0.007,0.999778,경기도,의정부시
CW-1524-01,1420-TR-01,0.007,0.999778,경기도,의정부시
CW-1530-01,2309-TR-01,0.007,0.999778,경기도,의정부시
CW-1530-01,1420-TR-01,0.007,0.999778,경기도,의정부시
CW-1535-01,1865-TR-03,0.0,1.0,경기도,의정부시
CW-1535-01,2742-TR-01,4.448,0.851738,경기도,의정부시
CW-1538-01,2201-TR-02,1.628,0.945745,경기도,의정부시
CW-1538-01,2201-TR-01,1.628,0.945745,경기도,의정부시
CW-1539-01,2201-TR-02,0.06,0.997991,경기도,의정부시
CW-1539-01,2201-TR-01,0.06,0.997991,경기도,의정부시
CW-1540-01,2201-TR-02,0.872,0.970933,경기도,의정부시
CW-1540-01,2201-TR-01,0.872,0.970933,경기도,의정부시
CW-1455-01,0910-TR-01,0.745,0.975165,경기도,의정부시
CW-1455-01,2153-TR-03,0.745,0.975165,경기도,의정부시
CW-1467-01,2695-TR-01,0.053,0.998232,경기도,의정부시
CW-1467-01,2688-TR-01,0.053,0.998232,경기도,의정부시
CW-1468-01,2690-TR-01,15.389,0.487021,경기도,의정부시
CW-1474-01,2187-TR-01,0.01,0.999653,경기도,의정부시
CW-1476-01,2187-TR-01,0.01,0.999653,경기도,의정부시
1767,10848,5.455,0.818167,대전광역시,서구
1767,10847,7.464,0.75119,대전광역시,서구
CW-1418-01,2378-TR-03,4.516,0.849477,경기도,의정부시
31270-CW-00817,31270-TL-00567-01,12.306,0.589801,경기도,포천시
31270-CW-00820,31270-TL-01016-03,20.224,0.325859,경기도,포천시
31270-CW-00820,31270-TL-01015-02,20.885,0.303848,경기도,포천시
31270-CW-00821,31270-TL-01020-03,23.813,0.206249,경기도,포천시
31270-CW-00824,31270-TL-01266-02,15.556,0.481454,경기도,포천시
31270-CW-00824,31270-TL-01265-03,28.686,0.043799,경기도,포천시
2462,1720,9.098,0.696725,대전광역시,유성구
2462,1717,10.388,0.653733,대전광역시,유성구
2461,649,13.023,0.565897,대전광역시,유성구
2461,759,13.437,0.552088,대전광역시,유성구
4473,13182,3.316,0.889464,대전광역시,유성구
4473,13183,6.304,0.789861,대전광역시,유성구
4474,13187,12.247,0.591778,대전광역시,유성구
4474,13178,16.028,0.46573,대전광역시,유성구
4798,9994,4.988,0.833727,대전광역시,중구
4798,9995,5.841,0.805307,대전광역시,중구
4799,9991,11.114,0.629536,대전광역시,중구
4799,9988,11.481,0.617285,대전광역시,중구
4801,9927,8.962,0.701274,대전광역시,중구
4801,9928,9.078,0.697398,대전광역시,중구
4802,9933,9.116,0.69614,대전광역시,중구
4802,9931,9.48,0.684011,대전광역시,중구
4803,9132,11.293,0.623555,대전광역시,중구
4803,9883,15.882,0.470602,대전광역시,중구
4804,9872,5.72,0.809323,대전광역시,중구
4804,9884,8.138,0.728734,대전광역시,중구
4809,9865,9.511,0.682958,대전광역시,중구
4809,9864,9.537,0.682114,대전광역시,중구
4768,12656,14.248,0.525064,대전광역시,유성구
4768,12659,17.979,0.400697,대전광역시,유성구
4769,12677,14.442,0.518615,대전광역시,유성구
4769,12692,16.481,0.450646,대전광역시,유성구
4772,12665,13.147,0.56177,대전광역시,유성구
4772,12674,14.822,0.505924,대전광역시,유성구
4773,12670,11.018,0.632737,대전광역시,유성구
4773,12673,19.07,0.364318,대전광역시,유성구
4776,9683,8.704,0.709877,대전광역시,중구
4776,9101,10.617,0.646087,대전광역시,중구
4777,9677,8.805,0.706492,대전광역시,중구
4777,9686,9.322,0.68927,대전광역시,중구
4781,11224,9.683,0.677225,대전광역시,중구
4781,11220,10.92,0.63601,대전광역시,중구
4782,11218,6.968,0.767724,대전광역시,중구
4782,11219,12.283,0.590557,대전광역시,중구
4783,11215,9.163,0.694575,대전광역시,중구
