distance_m,confidence,sido,sigungu,cw_uid,sg_uid
12.073,0.597562,대전광역시,중구,CW_003448,SG_009540
12.073,0.597562,대전광역시,중구,CW_008721,SG_009540
12.073,0.597562,대전광역시,중구,CW_009522,SG_009540
12.073,0.597562,대전광역시,중구,CW_017930,SG_009540
12.527,0.582431,대전광역시,중구,CW_002756,SG_009537
12.527,0.582431,대전광역시,중구,CW_002789,SG_009537
12.527,0.582431,대전광역시,중구,CW_003448,SG_009537
12.527,0.582431,대전광역시,중구,CW_008721,SG_009537
12.527,0.582431,대전광역시,중구,CW_009522,SG_009537
12.527,0.582431,대전광역시,중구,CW_017930,SG_009537
22.588,0.247066,대전광역시,중구,CW_002757,SG_009532
22.588,0.247066,대전광역시,중구,CW_002790,SG_009532
22.588,0.247066,대전광역시,중구,CW_003449,SG_009532
22.588,0.247066,대전광역시,중구,CW_008722,SG_009532
22.588,0.247066,대전광역시,중구,CW_009439,SG_009532
22.588,0.247066,대전광역시,중구,CW_014418,SG_009532
22.588,0.247066,대전광역시,중구,CW_017931,SG_009532
8.979,0.700686,대전광역시,중구,CW_002791,SG_009532
8.979,0.700686,대전광역시,중구,CW_003450,SG_009532
8.979,0.700686,대전광역시,중구,CW_008723,SG_009532
8.979,0.700686,대전광역시,중구,CW_009440,SG_009532
8.979,0.700686,대전광역시,중구,CW_014419,SG_009532
8.979,0.700686,대전광역시,중구,CW_017932,SG_009532
9.974,0.667532,대전광역시,중구,CW_002791,SG_009529
9.974,0.667532,대전광역시,중구,CW_003450,SG_009529
9.974,0.667532,대전광역시,중구,CW_008723,SG_009529
9.974,0.667532,대전광역시,중구,CW_009440,SG_009529
9.974,0.667532,대전광역시,중구,CW_014419,SG_009529
9.974,0.667532,대전광역시,중구,CW_017932,SG_009529
7.123,0.762563,대전광역시,중구,CW_002761,SG_009512
7.123,0.762563,대전광역시,중구,CW_002797,SG_009512
7.123,0.762563,대전광역시,중구,CW_003456,SG_009512
7.123,0.762563,대전광역시,중구,CW_009447,SG_009512
7.123,0.762563,대전광역시,중구,CW_010423,SG_009512
7.123,0.762563,대전광역시,중구,CW_017938,SG_009512
7.123,0.762563,대전광역시,중구,CW_047481,SG_009512
13.674,0.544194,대전광역시,중구,CW_002761,SG_009108
13.674,0.544194,대전광역시,중구,CW_002797,SG_009108
13.674,0.544194,대전광역시,중구,CW_003456,SG_009108
13.674,0.544194,대전광역시,중구,CW_009447,SG_009108
13.674,0.544194,대전광역시,중구,CW_010423,SG_009108
13.674,0.544194,대전광역시,중구,CW_017938,SG_009108
13.674,0.544194,대전광역시,중구,CW_047481,SG_009108
11.434,0.618865,대전광역시,중구,CW_002798,SG_009513
11.434,0.618865,대전광역시,중구,CW_003457,SG_009513
11.434,0.618865,대전광역시,중구,CW_009448,SG_009513
11.434,0.618865,대전광역시,중구,CW_010424,SG_009513
11.434,0.618865,대전광역시,중구,CW_017939,SG_009513
12.221,0.592625,대전광역시,중구,CW_002798,SG_009508
12.221,0.592625,대전광역시,중구,CW_003457,SG_009508
12.221,0.592625,대전광역시,중구,CW_009448,SG_009508
12.221,0.592625,대전광역시,중구,CW_010424,SG_009508
12.221,0.592625,대전광역시,중구,CW_017939,SG_009508
9.423,0.685913,대전광역시,중구,CW_002763,SG_009483
9.423,0.685913,대전광역시,중구,CW_002800,SG_009483
9.423,0.685913,대전광역시,중구,CW_003459,SG_009483
9.423,0.685913,대전광역시,중구,CW_009450,SG_009483
9.423,0.685913,대전광역시,중구,CW_010426,SG_009483
9.423,0.685913,대전광역시,중구,CW_017941,SG_009483
9.423,0.685913,대전광역시,중구,CW_047482,SG_009483
9.526,0.682463,대전광역시,중구,CW_002763,SG_009490
9.526,0.682463,대전광역시,중구,CW_002800,SG_009490
9.526,0.682463,대전광역시,중구,CW_003459,SG_009490
9.526,0.682463,대전광역시,중구,CW_009450,SG_009490
9.526,0.682463,대전광역시,중구,CW_010426,SG_009490
9.526,0.682463,대전광역시,중구,CW_017941,SG_009490
9.526,0.682463,대전광역시,중구,CW_047482,SG_009490
3.633,0.878901,대전광역시,중구,CW_002773,SG_007807
3.633,0.878901,대전광역시,중구,CW_003474,SG_007807
3.633,0.878901,대전광역시,중구,CW_009081,SG_007807
3.633,0.878901,대전광역시,중구,CW_010441,SG_007807
3.633,0.878901,대전광역시,중구,CW_014333,SG_007807
3.633,0.878901,대전광역시,중구,CW_017956,SG_007807
3.633,0.878901,대전광역시,중구,CW_019443,SG_007807
8.429,0.719023,대전광역시,중구,CW_002773,SG_007808
8.429,0.719023,대전광역시,중구,CW_003474,SG_007808
8.429,0.719023,대전광역시,중구,CW_009081,SG_007808
8.429,0.719023,대전광역시,중구,CW_010441,SG_007808
8.429,0.719023,대전광역시,중구,CW_014333,SG_007808
8.429,0.719023,대전광역시,중구,CW_017956,SG_007808
8.429,0.719023,대전광역시,중구,CW_019443,SG_007808
29.429,0.019025,강원특별자치도,동해시,CW_003606,SG_014208
29.429,0.019025,강원특별자치도,동해시,CW_003606,SG_014207
21.078,0.297404,강원특별자치도,동해시,CW_003607,SG_014208
21.078,0.297404,강원특별자치도,동해시,CW_003607,SG_014207
16.543,0.448563,강원특별자치도,동해시,CW_003651,SG_001064
16.543,0.448563,강원특별자치도,동해시,CW_003651,SG_001063
2.906,0.903144,강원특별자치도,동해시,CW_003653,SG_001090
7.318,0.756068,강원특별자치도,동해시,CW_003653,SG_001089
11.66,0.611336,강원특별자치도,동해시,CW_003654,SG_013333
11.66,0.611336,강원특별자치도,동해시,CW_003654,SG_013334
2.473,0.917552,강원특별자치도,동해시,CW_004047,SG_014127
28.84,0.038678,강원특별자치도,동해시,CW_004060,SG_013246
29.133,0.028905,강원특별자치도,동해시,CW_004069,SG_013319
6.842,0.771931,강원특별자치도,동해시,CW_004084,SG_014154
28.91,0.03632,강원특별자치도,동해시,CW_004085,SG_014154
2.547,0.915107,강원특별자치도,동해시,CW_004087,SG_014138
4.137,0.862095,강원특별자치도,동해시,CW_004087,SG_014139
3.243,0.891906,강원특별자치도,동해시,CW_004088,SG_014122
3.831,0.872316,강원특별자치도,동해시,CW_004088,SG_014121
11.364,0.621214,강원특별자치도,동해시,CW_004089,SG_014123
22.204,0.25987,강원특별자치도,동해시,CW_004089,SG_014124
14.426,0.519139,대전광역시,중구,CW_004225,SG_008957
14.426,0.519139,대전광역시,중구,CW_015986,SG_008957
14.426,0.519139,대전광역시,중구,CW_020669,SG_008957
14.426,0.519139,대전광역시,중구,CW_037648,SG_008957
12.757,0.574765,대전광역시,중구,CW_004226,SG_008958
12.757,0.574765,대전광역시,중구,CW_015987,SG_008958
12.757,0.574765,대전광역시,중구,CW_020670,SG_008958
12.757,0.574765,대전광역시,중구,CW_030397,SG_008958
15.167,0.494428,대전광역시,중구,CW_004226,SG_008959
15.167,0.494428,대전광역시,중구,CW_015987,SG_008959
15.167,0.494428,대전광역시,중구,CW_020670,SG_008959
15.167,0.494428,대전광역시,중구,CW_030397,SG_008959
15.935,0.468829,대전광역시,중구,CW_004227,SG_008967
15.935,0.468829,대전광역시,중구,CW_015988,SG_008967
15.935,0.468829,대전광역시,중구,CW_020671,SG_008967
15.935,0.468829,대전광역시,중구,CW_021404,SG_008967
16.404,0.453203,대전광역시,중구,CW_004227,SG_008966
16.404,0.453203,대전광역시,중구,CW_015988,SG_008966
16.404,0.453203,대전광역시,중구,CW_020671,SG_008966
16.404,0.453203,대전광역시,중구,CW_021404,SG_008966
14.22,0.526001,대전광역시,중구,CW_004228,SG_008708
14.22,0.526001,대전광역시,중구,CW_015939,SG_008708
14.22,0.526001,대전광역시,중구,CW_020672,SG_008708
14.22,0.526001,대전광역시,중구,CW_021405,SG_008708
15.957,0.4681,대전광역시,중구,CW_004228,SG_008709
15.957,0.4681,대전광역시,중구,CW_015939,SG_008709
15.957,0.4681,대전광역시,중구,CW_020672,SG_008709
15.957,0.4681,대전광역시,중구,CW_021405,SG_008709
13.582,0.54726,대전광역시,중구,CW_004230,SG_008976
13.582,0.54726,대전광역시,중구,CW_015941,SG_008976
13.582,0.54726,대전광역시,중구,CW_021407,SG_008976
13.582,0.54726,대전광역시,중구,CW_030383,SG_008976
14.676,0.510816,대전광역시,중구,CW_004230,SG_008994
14.676,0.510816,대전광역시,중구,CW_015941,SG_008994
14.676,0.510816,대전광역시,중구,CW_021407,SG_008994
14.676,0.510816,대전광역시,중구,CW_030383,SG_008994
9.401,0.686641,대전광역시,중구,CW_004231,SG_009000
9.401,0.686641,대전광역시,중구,CW_015942,SG_009000
9.401,0.686641,대전광역시,중구,CW_021408,SG_009000
9.401,0.686641,대전광역시,중구,CW_030384,SG_009000
10.155,0.66149,대전광역시,중구,CW_004231,SG_009001
10.155,0.66149,대전광역시,중구,CW_015942,SG_009001
10.155,0.66149,대전광역시,중구,CW_021408,SG_009001
10.155,0.66149,대전광역시,중구,CW_030384,SG_009001
13.584,0.547211,대전광역시,중구,CW_004232,SG_009002
13.584,0.547211,대전광역시,중구,CW_015943,SG_009002
13.584,0.547211,대전광역시,중구,CW_021409,SG_009002
13.584,0.547211,대전광역시,중구,CW_030385,SG_009002
17.863,0.40457,대전광역시,중구,CW_004232,SG_008999
17.863,0.40457,대전광역시,중구,CW_015943,SG_008999
17.863,0.40457,대전광역시,중구,CW_021409,SG_008999
17.863,0.40457,대전광역시,중구,CW_030385,SG_008999
15.058,0.498078,대전광역시,중구,CW_004233,SG_008646
15.058,0.498078,대전광역시,중구,CW_015944,SG_008646
15.058,0.498078,대전광역시,중구,CW_021410,SG_008646
15.058,0.498078,대전광역시,중구,CW_030386,SG_008646
0.0,1.0,경기도,의정부시,CW_004239,SG_013881
0.0,1.0,경기도,의정부시,CW_004239,SG_013879
0.051,0.998302,경기도,의정부시,CW_004242,SG_014546
0.0,1.0,경기도,의정부시,CW_004244,SG_014262
0.0,1.0,경기도,의정부시,CW_004246,SG_014262
0.0,1.0,경기도,의정부시,CW_004248,SG_014262
8.759,0.708047,대전광역시,중구,CW_004252,SG_008816
8.759,0.708047,대전광역시,중구,CW_015984,SG_008816
8.759,0.708047,대전광역시,중구,CW_020720,SG_008816
8.759,0.708047,대전광역시,중구,CW_037646,SG_008816
10.22,0.659317,대전광역시,중구,CW_004252,SG_008815
10.22,0.659317,대전광역시,중구,CW_015984,SG_008815
10.22,0.659317,대전광역시,중구,CW_020720,SG_008815
10.22,0.659317,대전광역시,중구,CW_037646,SG_008815
0.0,1.0,경기도,의정부시,CW_004261,SG_014262
0.001,0.999963,경기도,의정부시,CW_004263,SG_013930
0.001,0.999963,경기도,의정부시,CW_004263,SG_013929
14.262,0.524593,경기도,의정부시,CW_004271,SG_014325
0.0,1.0,경기도,의정부시,CW_004273,SG_013881
0.0,1.0,경기도,의정부시,CW_004273,SG_013879
28.542,0.048593,경기도,의정부시,CW_004274,SG_013880
0.0,1.0,경기도,의정부시,CW_004276,SG_014262
2.497,0.916782,경기도,의정부시,CW_004279,SG_014505
2.497,0.916782,경기도,의정부시,CW_004279,SG_014507
6.549,0.781687,경기도,의정부시,CW_004281,SG_014271
3.258,0.891393,경기도,의정부시,CW_004294,SG_013944
3.002,0.899918,경기도,의정부시,CW_004295,SG_013944
2.954,0.901532,경기도,의정부시,CW_004296,SG_014334
3.358,0.888053,경기도,의정부시,CW_004297,SG_014334
0.051,0.998302,경기도,의정부시,CW_004305,SG_014546
0.052,0.99827,경기도,의정부시,CW_004306,SG_014814
0.539,0.98204,경기도,의정부시,CW_004306,SG_014813
18.398,0.386739,강원특별자치도,동해시,CW_004307,SG_001163
18.831,0.372292,강원특별자치도,동해시,CW_004307,SG_001161
25.075,0.164165,강원특별자치도,동해시,CW_004308,SG_001163
25.627,0.145754,강원특별자치도,동해시,CW_004308,SG_001161
20.358,0.321393,강원특별자치도,동해시,CW_004318,SG_001163
20.658,0.311395,강원특별자치도,동해시,CW_004318,SG_001161
10.037,0.665447,강원특별자치도,동해시,CW_004323,SG_014114
25.536,0.148788,강원특별자치도,동해시,CW_004332,SG_014102
25.536,0.148788,강원특별자치도,동해시,CW_004332,SG_014101
11.707,0.609776,대전광역시,중구,CW_002786,SG_009535
11.707,0.609776,대전광역시,중구,CW_004488,SG_009535
11.707,0.609776,대전광역시,중구,CW_008773,SG_009535
11.707,0.609776,대전광역시,중구,CW_009519,SG_009535
11.707,0.609776,대전광역시,중구,CW_014413,SG_009535
11.707,0.609776,대전광역시,중구,CW_017641,SG_009535
11.707,0.609776,대전광역시,중구,CW_017985,SG_009535
13.29,0.557008,대전광역시,중구,CW_002786,SG_009536
13.29,0.557008,대전광역시,중구,CW_004488,SG_009536
13.29,0.557008,대전광역시,중구,CW_008773,SG_009536
13.29,0.557008,대전광역시,중구,CW_009519,SG_009536
13.29,0.557008,대전광역시,중구,CW_014413,SG_009536
13.29,0.557008,대전광역시,중구,CW_017641,SG_009536
13.29,0.557008,대전광역시,중구,CW_017985,SG_009536
3.935,0.868822,경기도,의정부시,CW_004771,SG_013944
0.018,0.999407,경기도,의정부시,CW_004774,SG_014230
0.0,1.0,경기도,파주시,CW_003003,SG_003014
0.0,1.0,경기도,파주시,CW_003003,SG_004644
0.0,1.0,경기도,파주시,CW_003003,SG_005179
0.0,1.0,경기도,파주시,CW_003003,SG_005180
0.0,1.0,경기도,파주시,CW_004787,SG_003014
0.0,1.0,경기도,파주시,CW_004787,SG_004644
0.0,1.0,경기도,파주시,CW_004787,SG_005179
0.0,1.0,경기도,파주시,CW_004787,SG_005180
0.0,1.0,경기도,파주시,CW_009436,SG_003014
0.0,1.0,경기도,파주시,CW_009436,SG_004644
0.0,1.0,경기도,파주시,CW_009436,SG_005179
0.0,1.0,경기도,파주시,CW_009436,SG_005180
0.0,1.0,경기도,파주시,CW_018353,SG_003014
0.0,1.0,경기도,파주시,CW_018353,SG_004644
0.0,1.0,경기도,파주시,CW_018353,SG_005179
0.0,1.0,경기도,파주시,CW_018353,SG_005180
0.0,1.0,경기도,파주시,CW_019647,SG_003014
0.0,1.0,경기도,파주시,CW_019647,SG_004644
0.0,1.0,경기도,파주시,CW_019647,SG_005179
0.0,1.0,경기도,파주시,CW_019647,SG_005180
0.0,1.0,경기도,파주시,CW_022065,SG_003014
0.0,1.0,경기도,파주시,CW_022065,SG_004644
0.0,1.0,경기도,파주시,CW_022065,SG_005179
0.0,1.0,경기도,파주시,CW_022065,SG_005180
0.0,1.0,경기도,파주시,CW_032969,SG_003014
0.0,1.0,경기도,파주시,CW_032969,SG_004644
0.0,1.0,경기도,파주시,CW_032969,SG_005179
0.0,1.0,경기도,파주시,CW_032969,SG_005180
0.0,1.0,경기도,파주시,CW_047764,SG_003014
0.0,1.0,경기도,파주시,CW_047764,SG_004644
0.0,1.0,경기도,파주시,CW_047764,SG_005179
0.0,1.0,경기도,파주시,CW_047764,SG_005180
0.0,1.0,경기도,파주시,CW_048355,SG_003014
0.0,1.0,경기도,파주시,CW_048355,SG_004644
0.0,1.0,경기도,파주시,CW_048355,SG_005179
0.0,1.0,경기도,파주시,CW_048355,SG_005180
0.0,1.0,경기도,파주시,CW_003003,SG_004634
0.0,1.0,경기도,파주시,CW_003003,SG_015088
0.0,1.0,경기도,파주시,CW_003003,SG_015089
0.0,1.0,경기도,파주시,CW_003003,SG_015090
0.0,1.0,경기도,파주시,CW_003003,SG_015091
0.0,1.0,경기도,파주시,CW_004787,SG_004634
0.0,1.0,경기도,파주시,CW_004787,SG_015088
0.0,1.0,경기도,파주시,CW_004787,SG_015089
0.0,1.0,경기도,파주시,CW_004787,SG_015090
0.0,1.0,경기도,파주시,CW_004787,SG_015091
0.0,1.0,경기도,파주시,CW_009436,SG_004634
0.0,1.0,경기도,파주시,CW_009436,SG_015088
0.0,1.0,경기도,파주시,CW_009436,SG_015089
0.0,1.0,경기도,파주시,CW_009436,SG_015090
0.0,1.0,경기도,파주시,CW_009436,SG_015091
0.0,1.0,경기도,파주시,CW_018353,SG_004634
0.0,1.0,경기도,파주시,CW_018353,SG_015088
0.0,1.0,경기도,파주시,CW_018353,SG_015089
0.0,1.0,경기도,파주시,CW_018353,SG_015090
0.0,1.0,경기도,파주시,CW_018353,SG_015091
0.0,1.0,경기도,파주시,CW_019647,SG_004634
0.0,1.0,경기도,파주시,CW_019647,SG_015088
0.0,1.0,경기도,파주시,CW_019647,SG_015089
0.0,1.0,경기도,파주시,CW_019647,SG_015090
0.0,1.0,경기도,파주시,CW_019647,SG_015091
0.0,1.0,경기도,파주시,CW_022065,SG_004634
0.0,1.0,경기도,파주시,CW_022065,SG_015088
0.0,1.0,경기도,파주시,CW_022065,SG_015089
0.0,1.0,경기도,파주시,CW_022065,SG_015090
0.0,1.0,경기도,파주시,CW_022065,SG_015091
0.0,1.0,경기도,파주시,CW_032969,SG_004634
0.0,1.0,경기도,파주시,CW_032969,SG_015088
0.0,1.0,경기도,파주시,CW_032969,SG_015089
0.0,1.0,경기도,파주시,CW_032969,SG_015090
0.0,1.0,경기도,파주시,CW_032969,SG_015091
0.0,1.0,경기도,파주시,CW_047764,SG_004634
0.0,1.0,경기도,파주시,CW_047764,SG_015088
0.0,1.0,경기도,파주시,CW_047764,SG_015089
0.0,1.0,경기도,파주시,CW_047764,SG_015090
0.0,1.0,경기도,파주시,CW_047764,SG_015091
0.0,1.0,경기도,파주시,CW_048355,SG_004634
0.0,1.0,경기도,파주시,CW_048355,SG_015088
0.0,1.0,경기도,파주시,CW_048355,SG_015089
0.0,1.0,경기도,파주시,CW_048355,SG_015090
0.0,1.0,경기도,파주시,CW_048355,SG_015091
0.0,1.0,경기도,파주시,CW_003004,SG_000911
0.0,1.0,경기도,파주시,CW_003004,SG_003011
0.0,1.0,경기도,파주시,CW_003004,SG_003591
0.0,1.0,경기도,파주시,CW_003004,SG_004412
0.0,1.0,경기도,파주시,CW_004788,SG_000911
0.0,1.0,경기도,파주시,CW_004788,SG_003011
0.0,1.0,경기도,파주시,CW_004788,SG_003591
0.0,1.0,경기도,파주시,CW_004788,SG_004412
0.0,1.0,경기도,파주시,CW_009437,SG_000911
0.0,1.0,경기도,파주시,CW_009437,SG_003011
0.0,1.0,경기도,파주시,CW_009437,SG_003591
0.0,1.0,경기도,파주시,CW_009437,SG_004412
0.0,1.0,경기도,파주시,CW_018354,SG_000911
0.0,1.0,경기도,파주시,CW_018354,SG_003011
0.0,1.0,경기도,파주시,CW_018354,SG_003591
0.0,1.0,경기도,파주시,CW_018354,SG_004412
0.0,1.0,경기도,파주시,CW_019648,SG_000911
0.0,1.0,경기도,파주시,CW_019648,SG_003011
0.0,1.0,경기도,파주시,CW_019648,SG_003591
0.0,1.0,경기도,파주시,CW_019648,SG_004412
0.0,1.0,경기도,파주시,CW_022066,SG_000911
0.0,1.0,경기도,파주시,CW_022066,SG_003011
0.0,1.0,경기도,파주시,CW_022066,SG_003591
0.0,1.0,경기도,파주시,CW_022066,SG_004412
0.0,1.0,경기도,파주시,CW_032970,SG_000911
0.0,1.0,경기도,파주시,CW_032970,SG_003011
0.0,1.0,경기도,파주시,CW_032970,SG_003591
